マツヨイナイトバグ(裏譜面),1089,127.34,8.544,190.0,190.0,https://wikiwiki.jp/taiko-fumen/%E5%8F%8E%E9%8C%B2%E6%9B%B2/%E3%81%8A%E3%81%AB/%E3%83%9E%E3%83%84%E3%83%A8%E3%82%A4%E3%83%8A%E3%82%A4%E3%83%88%E3%83%90%E3%82%B0%28%E8%A3%8F%E8%AD%9C%E9%9D%A2%29
UNDEAD HEART(怒りのWarriors)(達人譜面),1134,133.29,8.501,210.0,210.0,https://wikiwiki.jp/taiko-fumen/%E5%8F%8E%E9%8C%B2%E6%9B%B2/%E3%81%8A%E3%81%AB/UNDEAD%20HEART%28%E6%80%92%E3%82%8A%E3%81%AEWarriors%29
メカデス。(裏譜面),999,119.13,8.378,160.0,160.0,https://wikiwiki.jp/taiko-fumen/%E5%8F%8E%E9%8C%B2%E6%9B%B2/%E3%81%8A%E3%81%AB/%E3%83%A1%E3%82%AB%E3%83%87%E3%82%B9%E3%80%82%28%E8%A3%8F%E8%AD%9C%E9%9D%A2%29
BLAZING VORTEX(裏譜面),1208,144.28,8.366,173.0,173.0,https://wikiwiki.jp/taiko-fumen/%E5%8F%8E%E9%8C%B2%E6%9B%B2/%E3%81%8A%E3%81%AB/BLAZING%20VORTEX%28%E8%A3%8F%E8%AD%9C%E9%9D%A2%29
竜と黒炎の姫君(裏譜面),932,111.37,8.359,306.0,306.0,https://wikiwiki.jp/taiko-fumen/%E5%8F%8E%E9%8C%B2%E6%9B%B2/%E3%81%8A%E3%81%AB/%E7%AB%9C%E3%81%A8%E9%BB%92%E7%82%8E%E3%81%AE%E5%A7%AB%E5%90%9B%28%E8%A3%8F%E8%AD%9C%E9%9D%A2%29
Hurtling Boys,903,108.23,8.334,195.0,195.0,https://wikiwiki.jp/taiko-fumen/%E5%8F%8E%E9%8C%B2%E6%9B%B2/%E3%81%8A%E3%81%AB/Hurtling%20Boys
Calamity Fortune,1069,128.4,8.318,200.0,200.0,https://wikiwiki.jp/taiko-fumen/%E5%8F%8E%E9%8C%B2%E6%9B%B2/%E3%81%8A%E3%81%AB/Calamity%20Fortune
まださいたま2000(達人譜面),999,120.05,8.313,280.0,280.0,https://wikiwiki.jp/taiko-fumen/%E5%8F%8E%E9%8C%B2%E6%9B%B2/%E3%81%8A%E3%81%AB/%E3%81%BE%E3%81%A0%E3%81%95%E3%81%84%E3%81%9F%E3%81%BE2000
ギガンティックO.T.N(裏譜面),1083,130.26,8.306,190.0,190.0,https://wikiwiki.jp/taiko-fumen/%E5%8F%8E%E9%8C%B2%E6%9B%B2/%E3%81%8A%E3%81%AB/%E3%82%AE%E3%82%AC%E3%83%B3%E3%83%86%E3%82%A3%E3%83%83%E3%82%AFO.%20T.%20N%28%E8%A3%8F%E8%AD%9C%E9%9D%A2%29
〆ドレー2000,1414,170.37,8.293,209.01,209.01,https://wikiwiki.jp/taiko-fumen/%E5%8F%8E%E9%8C%B2%E6%9B%B2/%E3%81%8A%E3%81%AB/%E3%80%86%E3%83%89%E3%83%AC%E3%83%BC2000
極圏,944,113.84,8.284,207.0,207.0,https://wikiwiki.jp/taiko-fumen/%E5%8F%8E%E9%8C%B2%E6%9B%B2/%E3%81%8A%E3%81%AB/%E6%A5%B5%E5%9C%8F
D絶対！SAMURAIインザレイン(裏譜面),1000,120.95,8.259,220.0,220.0,https://wikiwiki.jp/taiko-fumen/%E5%8F%8E%E9%8C%B2%E6%9B%B2/%E3%81%8A%E3%81%AB/D%E7%B5%B6%E5%AF%BE%EF%BC%81SAMURAI%E3%82%A4%E3%83%B3%E3%82%B6%E3%83%AC%E3%82%A4%E3%83%B3%28%E8%A3%8F%E8%AD%9C%E9%9D%A2%29
まるくてはやくてすさまじいリズム,978,118.45,8.248,193.49,193.49,https://wikiwiki.jp/taiko-fumen/%E5%8F%8E%E9%8C%B2%E6%9B%B2/%E3%81%8A%E3%81%AB/%E3%81%BE%E3%82%8B%E3%81%8F%E3%81%A6%E3%81%AF%E3%82%84%E3%81%8F%E3%81%A6%E3%81%99%E3%81%95%E3%81%BE%E3%81%98%E3%81%84%E3%83%AA%E3%82%BA%E3%83%A0
カラフルボイス(裏譜面),1121,135.88,8.243,240.0,240.0,https://wikiwiki.jp/taiko-fumen/%E5%8F%8E%E9%8C%B2%E6%9B%B2/%E3%81%8A%E3%81%AB/%E3%82%AB%E3%83%A9%E3%83%95%E3%83%AB%E3%83%9C%E3%82%A4%E3%82%B9%28%E8%A3%8F%E8%AD%9C%E9%9D%A2%29
幕末維新譚,1109,134.54,8.236,263.57,263.57,https://wikiwiki.jp/taiko-fumen/%E5%8F%8E%E9%8C%B2%E6%9B%B2/%E3%81%8A%E3%81%AB/%E5%B9%95%E6%9C%AB%E7%B6%AD%E6%96%B0%E8%AD%9A
魑魅魍魎,1085,131.63,8.235,215.15,215.15,https://wikiwiki.jp/taiko-fumen/%E5%8F%8E%E9%8C%B2%E6%9B%B2/%E3%81%8A%E3%81%AB/%E9%AD%91%E9%AD%85%E9%AD%8D%E9%AD%8E
Black Rose Apostle,876,106.32,8.23,202.59,202.59,https://wikiwiki.jp/taiko-fumen/%E5%8F%8E%E9%8C%B2%E6%9B%B2/%E3%81%8A%E3%81%AB/Black%20Rose%20Apostle
≠MM,1290,156.72,8.225,219.37,219.37,https://wikiwiki.jp/taiko-fumen/%E5%8F%8E%E9%8C%B2%E6%9B%B2/%E3%81%8A%E3%81%AB/%E2%89%A0MM
怒槌,1194,145.2,8.216,198.76,198.76,https://wikiwiki.jp/taiko-fumen/%E5%8F%8E%E9%8C%B2%E6%9B%B2/%E3%81%8A%E3%81%AB/%E6%80%92%E6%A7%8C
双竜ノ乱,970,117.94,8.216,160.0,160.0,https://wikiwiki.jp/taiko-fumen/%E5%8F%8E%E9%8C%B2%E6%9B%B2/%E3%81%8A%E3%81%AB/%E5%8F%8C%E7%AB%9C%E3%83%8E%E4%B9%B1
Central Dogma Pt.2,975,118.59,8.213,206.43,206.43,https://wikiwiki.jp/taiko-fumen/%E5%8F%8E%E9%8C%B2%E6%9B%B2/%E3%81%8A%E3%81%AB/Central%20Dogma%20Pt.2
Taiko Drum Monster(裏譜面),1044,126.99,8.213,265.65,265.65,https://wikiwiki.jp/taiko-fumen/%E5%8F%8E%E9%8C%B2%E6%9B%B2/%E3%81%8A%E3%81%AB/Taiko%20Drum%20Monster%28%E8%A3%8F%E8%AD%9C%E9%9D%A2%29
Scarlet Lance,1000,121.78,8.203,185.0,185.0,https://wikiwiki.jp/taiko-fumen/%E5%8F%8E%E9%8C%B2%E6%9B%B2/%E3%81%8A%E3%81%AB/Scarlet%20Lance
万戈イム－一ノ十,999,122.18,8.168,220.0,220.0,https://wikiwiki.jp/taiko-fumen/%E5%8F%8E%E9%8C%B2%E6%9B%B2/%E3%81%8A%E3%81%AB/%E4%B8%87%E6%88%88%E3%82%A4%E3%83%A0%EF%BC%8D%E4%B8%80%E3%83%8E%E5%8D%81
まださいたま2000(普通譜面),981,120.05,8.163,280.0,280.0,https://wikiwiki.jp/taiko-fumen/%E5%8F%8E%E9%8C%B2%E6%9B%B2/%E3%81%8A%E3%81%AB/%E3%81%BE%E3%81%A0%E3%81%95%E3%81%84%E3%81%9F%E3%81%BE2000
ヘイラ(裏譜面),819,100.27,8.158,220.0,220.0,https://wikiwiki.jp/taiko-fumen/%E5%8F%8E%E9%8C%B2%E6%9B%B2/%E3%81%8A%E3%81%AB/%E3%83%98%E3%82%A4%E3%83%A9%28%E8%A3%8F%E8%AD%9C%E9%9D%A2%29
めためた☆ゆにば～すっ！(裏譜面)(達人譜面),876,107.33,8.152,185.03,185.03,https://wikiwiki.jp/taiko-fumen/%E5%8F%8E%E9%8C%B2%E6%9B%B2/%E3%81%8A%E3%81%AB/%E3%82%81%E3%81%9F%E3%82%81%E3%81%9F%E2%98%86%E3%82%86%E3%81%AB%E3%81%B0%EF%BD%9E%E3%81%99%E3%81%A3%EF%BC%81%28%E8%A3%8F%E8%AD%9C%E9%9D%A2%29
デッド・オア・ダイ,1096,134.4,8.147,226.78,226.78,https://wikiwiki.jp/taiko-fumen/%E5%8F%8E%E9%8C%B2%E6%9B%B2/%E3%81%8A%E3%81%AB/%E3%83%87%E3%83%83%E3%83%89%E3%83%BB%E3%82%AA%E3%82%A2%E3%83%BB%E3%83%80%E3%82%A4
Player's High,913,112.0,8.143,255.0,255.0,https://wikiwiki.jp/taiko-fumen/%E5%8F%8E%E9%8C%B2%E6%9B%B2/%E3%81%8A%E3%81%AB/Player%27s%20High
弩蚊怒夏,1000,122.9,8.128,185.51,185.51,https://wikiwiki.jp/taiko-fumen/%E5%8F%8E%E9%8C%B2%E6%9B%B2/%E3%81%8A%E3%81%AB/%E5%BC%A9%E8%9A%8A%E6%80%92%E5%A4%8F
秋竜 ～Shiuryu～(裏譜面),1045,128.69,8.113,192.8,192.8,https://wikiwiki.jp/taiko-fumen/%E5%8F%8E%E9%8C%B2%E6%9B%B2/%E3%81%8A%E3%81%AB/%E7%A7%8B%E7%AB%9C%20%EF%BD%9EShiuryu%EF%BD%9E%28%E8%A3%8F%E8%AD%9C%E9%9D%A2%29
UFO Swingin',756,93.15,8.105,250.25,250.25,https://wikiwiki.jp/taiko-fumen/%E5%8F%8E%E9%8C%B2%E6%9B%B2/%E3%81%8A%E3%81%AB/UFO%20Swingin%27
UNDEAD HEART(怒りのWarriors)(玄人譜面),1080,133.29,8.095,210.0,210.0,https://wikiwiki.jp/taiko-fumen/%E5%8F%8E%E9%8C%B2%E6%9B%B2/%E3%81%8A%E3%81%AB/UNDEAD%20HEART%28%E6%80%92%E3%82%8A%E3%81%AEWarriors%29
Dreadnought(裏譜面),1075,132.76,8.09,188.16,188.16,https://wikiwiki.jp/taiko-fumen/%E5%8F%8E%E9%8C%B2%E6%9B%B2/%E3%81%8A%E3%81%AB/Dreadnought%28%E8%A3%8F%E8%AD%9C%E9%9D%A2%29
束ね糸,976,120.56,8.088,270.0,270.0,https://wikiwiki.jp/taiko-fumen/%E5%8F%8E%E9%8C%B2%E6%9B%B2/%E3%81%8A%E3%81%AB/%E6%9D%9F%E3%81%AD%E7%B3%B8
絡繰廻廊,900,111.32,8.076,271.38,271.38,https://wikiwiki.jp/taiko-fumen/%E5%8F%8E%E9%8C%B2%E6%9B%B2/%E3%81%8A%E3%81%AB/%E7%B5%A1%E7%B9%B0%E5%BB%BB%E5%BB%8A
ARMAGEΔDON,999,123.63,8.072,190.0,190.0,https://wikiwiki.jp/taiko-fumen/%E5%8F%8E%E9%8C%B2%E6%9B%B2/%E3%81%8A%E3%81%AB/ARMAGE%CE%94DON
Xa(裏譜面),904,111.93,8.067,290.0,290.0,https://wikiwiki.jp/taiko-fumen/%E5%8F%8E%E9%8C%B2%E6%9B%B2/%E3%81%8A%E3%81%AB/Xa%28%E8%A3%8F%E8%AD%9C%E9%9D%A2%29
カルメン 組曲一番終曲(裏譜面),957,118.51,8.067,119.99,119.99,https://wikiwiki.jp/taiko-fumen/%E5%8F%8E%E9%8C%B2%E6%9B%B2/%E3%81%8A%E3%81%AB/%E3%82%AB%E3%83%AB%E3%83%A1%E3%83%B3%E7%B5%84%E6%9B%B2%E4%B8%80%E7%95%AA%E7%B5%82%E6%9B%B2%28%E8%A3%8F%E8%AD%9C%E9%9D%A2%29
狂瀾怒濤(裏譜面),1108,137.3,8.063,237.73,237.73,https://wikiwiki.jp/taiko-fumen/%E5%8F%8E%E9%8C%B2%E6%9B%B2/%E3%81%8A%E3%81%AB/%E7%8B%82%E7%80%BE%E6%80%92%E6%BF%A4%28%E8%A3%8F%E8%AD%9C%E9%9D%A2%29
朱の旋律,902,112.11,8.037,190.0,190.0,https://wikiwiki.jp/taiko-fumen/%E5%8F%8E%E9%8C%B2%E6%9B%B2/%E3%81%8A%E3%81%AB/%E6%9C%B1%E3%81%AE%E6%97%8B%E5%BE%8B
Destination 2F29,995,123.75,8.033,241.7,241.7,https://wikiwiki.jp/taiko-fumen/%E5%8F%8E%E9%8C%B2%E6%9B%B2/%E3%81%8A%E3%81%AB/Destination%202F29
Stick Trick ShowTime!!,918,114.28,8.024,173.0,173.0,https://wikiwiki.jp/taiko-fumen/%E5%8F%8E%E9%8C%B2%E6%9B%B2/%E3%81%8A%E3%81%AB/Stick%20Trick%20ShowTime%21%21
拝啓ドッペルゲンガー,901,112.21,8.021,181.0,181.0,https://wikiwiki.jp/taiko-fumen/%E5%8F%8E%E9%8C%B2%E6%9B%B2/%E3%81%8A%E3%81%AB/%E6%8B%9D%E5%95%93%E3%83%89%E3%83%83%E3%83%9A%E3%83%AB%E3%82%B2%E3%83%B3%E3%82%AC%E3%83%BC
たいこの2000,1008,125.63,8.016,221.13,221.13,https://wikiwiki.jp/taiko-fumen/%E5%8F%8E%E9%8C%B2%E6%9B%B2/%E3%81%8A%E3%81%AB/%E3%81%9F%E3%81%84%E3%81%93%E3%81%AE2000
poxei♦DOON,1210,150.94,8.01,277.39,277.39,https://wikiwiki.jp/taiko-fumen/%E5%8F%8E%E9%8C%B2%E6%9B%B2/%E3%81%8A%E3%81%AB/poxei%E2%97%86DOON
GERBERA,973,121.74,7.984,205.02,205.02,https://wikiwiki.jp/taiko-fumen/%E5%8F%8E%E9%8C%B2%E6%9B%B2/%E3%81%8A%E3%81%AB/GERBERA
SUPERNOVA(裏譜面),1103,138.04,7.983,212.0,212.0,https://wikiwiki.jp/taiko-fumen/%E5%8F%8E%E9%8C%B2%E6%9B%B2/%E3%81%8A%E3%81%AB/SUPERNOVA%28%E8%A3%8F%E8%AD%9C%E9%9D%A2%29
ラパスの虹(裏譜面),909,113.85,7.976,156.4,156.4,https://wikiwiki.jp/taiko-fumen/%E5%8F%8E%E9%8C%B2%E6%9B%B2/%E3%81%8A%E3%81%AB/%E3%83%A9%E3%83%91%E3%82%B9%E3%81%AE%E8%99%B9%28%E8%A3%8F%E8%AD%9C%E9%9D%A2%29
そつおめしき2ばん,792,99.3,7.966,200.0,200.0,https://wikiwiki.jp/taiko-fumen/%E5%8F%8E%E9%8C%B2%E6%9B%B2/%E3%81%8A%E3%81%AB/%E3%81%9D%E3%81%A4%E3%81%8A%E3%82%81%E3%81%97%E3%81%8D2%E3%81%B0%E3%82%93
そつおめしき,797,100.05,7.956,200.0,200.0,https://wikiwiki.jp/taiko-fumen/%E5%8F%8E%E9%8C%B2%E6%9B%B2/%E3%81%8A%E3%81%AB/%E3%81%9D%E3%81%A4%E3%81%8A%E3%82%81%E3%81%97%E3%81%8D
はたラク2000,876,110.04,7.951,193.02,193.02,https://wikiwiki.jp/taiko-fumen/%E5%8F%8E%E9%8C%B2%E6%9B%B2/%E3%81%8A%E3%81%AB/%E3%81%AF%E3%81%9F%E3%83%A9%E3%82%AF2000
練習曲Op.10-4(裏譜面),948,119.15,7.948,163.15,163.15,https://wikiwiki.jp/taiko-fumen/%E5%8F%8E%E9%8C%B2%E6%9B%B2/%E3%81%8A%E3%81%AB/%E7%B7%B4%E7%BF%92%E6%9B%B2Op.10-4%28%E8%A3%8F%E8%AD%9C%E9%9D%A2%29
ダンガンノーツ,923,116.57,7.909,192.5,192.5,https://wikiwiki.jp/taiko-fumen/%E5%8F%8E%E9%8C%B2%E6%9B%B2/%E3%81%8A%E3%81%AB/%E3%83%80%E3%83%B3%E3%82%AC%E3%83%B3%E3%83%8E%E3%83%BC%E3%83%84
彁(裏譜面),1070,135.77,7.874,0.0,0.0,https://wikiwiki.jp/taiko-fumen/%E5%8F%8E%E9%8C%B2%E6%9B%B2/%E3%81%8A%E3%81%AB/%E5%BD%81%28%E8%A3%8F%E8%AD%9C%E9%9D%A2%29
白鳥の湖(裏譜面),861,109.27,7.871,239.96,239.96,https://wikiwiki.jp/taiko-fumen/%E5%8F%8E%E9%8C%B2%E6%9B%B2/%E3%81%8A%E3%81%AB/%E7%99%BD%E9%B3%A5%E3%81%AE%E6%B9%96%EF%BD%9Estill%20a%20duckling%EF%BD%9E%28%E8%A3%8F%E8%AD%9C%E9%9D%A2%29
ラヴ♡スパイス♡ライクユー!!! ,934,118.8,7.854,200.0,200.0,https://wikiwiki.jp/taiko-fumen/%E5%8F%8E%E9%8C%B2%E6%9B%B2/%E3%81%8A%E3%81%AB/%E3%83%A9%E3%83%B4%E3%83%BB%E3%82%B9%E3%83%91%E3%82%A4%E3%82%B9%E3%83%BB%E3%83%A9%E3%82%A4%E3%82%AF%E3%83%A6%E3%83%BC%21%21%21
郢曲／暁闇,993,126.32,7.853,140.0,140.0,https://wikiwiki.jp/taiko-fumen/%E5%8F%8E%E9%8C%B2%E6%9B%B2/%E3%81%8A%E3%81%AB/%E9%83%A2%E6%9B%B2%EF%BC%8F%E6%9A%81%E9%97%87
ラ・モレーナ・クモナイ(裏譜面),1119,142.39,7.852,200.01,200.01,https://wikiwiki.jp/taiko-fumen/%E5%8F%8E%E9%8C%B2%E6%9B%B2/%E3%81%8A%E3%81%AB/%E3%83%A9%E3%83%BB%E3%83%A2%E3%83%AC%E3%83%BC%E3%83%8A%E3%83%BB%E3%82%AF%E3%83%A2%E3%83%8A%E3%82%A4%28%E8%A3%8F%E8%AD%9C%E9%9D%A2%29
ゴーゴー・キッチン(裏譜面),940,119.85,7.835,206.0,206.0,https://wikiwiki.jp/taiko-fumen/%E5%8F%8E%E9%8C%B2%E6%9B%B2/%E3%81%8A%E3%81%AB/%E3%82%B4%E3%83%BC%E3%82%B4%E3%83%BC%E3%83%BB%E3%82%AD%E3%83%83%E3%83%81%E3%83%B3%28%E8%A3%8F%E8%AD%9C%E9%9D%A2%29
BATTLE NO.1(達人譜面),985,125.7,7.828,200.0,200.0,https://wikiwiki.jp/taiko-fumen/%E5%8F%8E%E9%8C%B2%E6%9B%B2/%E3%81%8A%E3%81%AB/BATTLE%20NO.1
パン vs ごはん！ 大決戦！(達人譜面),824,105.26,7.819,242.63,242.63,https://wikiwiki.jp/taiko-fumen/%E5%8F%8E%E9%8C%B2%E6%9B%B2/%E3%81%8A%E3%81%AB/%E3%83%91%E3%83%B3%20vs%20%E3%81%94%E3%81%AF%E3%82%93%EF%BC%81%20%E5%A4%A7%E6%B1%BA%E6%88%A6%EF%BC%81
パン vs ごはん！ 大決戦！(裏譜面)(達人譜面),824,105.26,7.819,242.63,242.63,https://wikiwiki.jp/taiko-fumen/%E5%8F%8E%E9%8C%B2%E6%9B%B2/%E3%81%8A%E3%81%AB/%E3%83%91%E3%83%B3%20vs%20%E3%81%94%E3%81%AF%E3%82%93%EF%BC%81%20%E5%A4%A7%E6%B1%BA%E6%88%A6%EF%BC%81%28%E8%A3%8F%E8%AD%9C%E9%9D%A2%29
