時空庁時空1課,836,111.5,7.489,180.0,180.0,https://wikiwiki.jp/taiko-fumen/%E5%8F%8E%E9%8C%B2%E6%9B%B2/%E3%81%8A%E3%81%AB/%E6%99%82%E7%A9%BA%E5%BA%81%E6%99%82%E7%A9%BA1%E8%AA%B2
Smile！ Smile！ Smile！(裏譜面),298,40.07,7.412,280.0,280.0,https://wikiwiki.jp/taiko-fumen/%E5%8F%8E%E9%8C%B2%E6%9B%B2/%E3%81%8A%E3%81%AB/Smile%21%20Smile%21%20Smile%21%28%E8%A3%8F%E8%AD%9C%E9%9D%A2%29
スカーレット警察のゲットーパトロール24時(裏譜面)(普通譜面),859,115.78,7.411,159.88,159.88,https://wikiwiki.jp/taiko-fumen/%E5%8F%8E%E9%8C%B2%E6%9B%B2/%E3%81%8A%E3%81%AB/%E3%82%B9%E3%82%AB%E3%83%BC%E3%83%AC%E3%83%83%E3%83%88%E8%AD%A6%E5%AF%9F%E3%81%AE%E3%82%B2%E3%83%83%E3%83%88%E3%83%BC%E3%83%91%E3%83%88%E3%83%AD%E3%83%BC%E3%83%AB24%E6%99%82%28%E8%A3%8F%E8%AD%9C%E9%9D%A2%29
twinkle night (feat. somunia)(裏譜面),817,110.17,7.407,174.0,174.0,https://wikiwiki.jp/taiko-fumen/%E5%8F%8E%E9%8C%B2%E6%9B%B2/%E3%81%8A%E3%81%AB/twinkle%20night%20%28feat.%20somunia%29%28%E8%A3%8F%E8%AD%9C%E9%9D%A2%29
アイドル狂戦士(feat.佐藤貴文)(裏譜面),854,116.31,7.334,195.0,195.0,https://wikiwiki.jp/taiko-fumen/%E5%8F%8E%E9%8C%B2%E6%9B%B2/%E3%81%8A%E3%81%AB/%E3%82%A2%E3%82%A4%E3%83%89%E3%83%AB%E7%8B%82%E6%88%A6%E5%A3%AB%28feat.%E4%BD%90%E8%97%A4%E8%B2%B4%E6%96%87%29%28%E8%A3%8F%E8%AD%9C%E9%9D%A2%29
ルカルカ★ナイトフィーバー(裏譜面),636,86.63,7.33,160.0,160.0,https://wikiwiki.jp/taiko-fumen/%E5%8F%8E%E9%8C%B2%E6%9B%B2/%E3%81%8A%E3%81%AB/%E3%83%AB%E3%82%AB%E3%83%AB%E3%82%AB%E2%98%85%E3%83%8A%E3%82%A4%E3%83%88%E3%83%95%E3%82%A3%E3%83%BC%E3%83%90%E3%83%BC%28%E8%A3%8F%E8%AD%9C%E9%9D%A2%29
患部で止まってすぐ溶ける ～ 狂気の優曇華院,915,124.73,7.328,200.0,200.0,https://wikiwiki.jp/taiko-fumen/%E5%8F%8E%E9%8C%B2%E6%9B%B2/%E3%81%8A%E3%81%AB/%E6%82%A3%E9%83%A8%E3%81%A7%E6%AD%A2%E3%81%BE%E3%81%A3%E3%81%A6%E3%81%99%E3%81%90%E6%BA%B6%E3%81%91%E3%82%8B%20%EF%BD%9E%20%E7%8B%82%E6%B0%97%E3%81%AE%E5%84%AA%E6%9B%87%E8%8F%AF%E9%99%A2
蒼の旋律,933,127.35,7.319,196.0,196.0,https://wikiwiki.jp/taiko-fumen/%E5%8F%8E%E9%8C%B2%E6%9B%B2/%E3%81%8A%E3%81%AB/%E8%92%BC%E3%81%AE%E6%97%8B%E5%BE%8B
元祖！天才チルノちゃん☆,859,116.86,7.298,185.0,185.0,https://wikiwiki.jp/taiko-fumen/%E5%8F%8E%E9%8C%B2%E6%9B%B2/%E3%81%8A%E3%81%AB/%E5%85%83%E7%A5%96%EF%BC%81%E5%A4%A9%E6%89%8D%E3%83%81%E3%83%AB%E3%83%8E%E3%81%A1%E3%82%83%E3%82%93%E2%98%86
華蕾夢ミル狂詩曲～魂ノ導～(裏譜面),832,117.57,7.292,184.0,184.0,https://wikiwiki.jp/taiko-fumen/%E5%8F%8E%E9%8C%B2%E6%9B%B2/%E3%81%8A%E3%81%AB/%E8%8F%AF%E8%95%BE%E5%A4%A2%E3%83%9F%E3%83%AB%E7%8B%82%E8%A9%A9%E6%9B%B2%EF%BD%9E%E9%AD%82%E3%83%8E%E5%B0%8E%EF%BD%9E%28%E8%A3%8F%E8%AD%9C%E9%9D%A2%29
シン・ゾンビ(普通譜面),765,104.95,7.28,225.4,225.4,https://wikiwiki.jp/taiko-fumen/%E5%8F%8E%E9%8C%B2%E6%9B%B2/%E3%81%8A%E3%81%AB/%E3%82%B7%E3%83%B3%E3%83%BB%E3%82%BE%E3%83%B3%E3%83%93
夜桜謝肉祭,986,135.65,7.261,169.85,169.85,https://wikiwiki.jp/taiko-fumen/%E5%8F%8E%E9%8C%B2%E6%9B%B2/%E3%81%8A%E3%81%AB/%E5%A4%9C%E6%A1%9C%E8%AC%9D%E8%82%89%E7%A5%AD
The Carnivorous Carnival,777,106.9,7.259,168.0,168.0,https://wikiwiki.jp/taiko-fumen/%E5%8F%8E%E9%8C%B2%E6%9B%B2/%E3%81%8A%E3%81%AB/The%20Carnivorous%20Carnival
大好きな太鼓の音(裏譜面),876,121.11,7.225,190.0,190.0,https://wikiwiki.jp/taiko-fumen/%E5%8F%8E%E9%8C%B2%E6%9B%B2/%E3%81%8A%E3%81%AB/%E5%A4%A7%E5%A5%BD%E3%81%8D%E3%81%AA%E5%A4%AA%E9%BC%93%E3%81%AE%E9%9F%B3%28%E8%A3%8F%E8%AD%9C%E9%9D%A2%29
punk bastards,749,103.95,7.196,224.53,224.53,https://wikiwiki.jp/taiko-fumen/%E5%8F%8E%E9%8C%B2%E6%9B%B2/%E3%81%8A%E3%81%AB/punk%20bastards
B.B.K.K.B.K.K.,853,118.59,7.185,170.0,170.0,https://wikiwiki.jp/taiko-fumen/%E5%8F%8E%E9%8C%B2%E6%9B%B2/%E3%81%8A%E3%81%AB/B.B.K.K.B.K.K.
ゴーストルール(裏譜面),798,111.43,7.153,202.46,202.46,https://wikiwiki.jp/taiko-fumen/%E5%8F%8E%E9%8C%B2%E6%9B%B2/%E3%81%8A%E3%81%AB/%E3%82%B4%E3%83%BC%E3%82%B9%E3%83%88%E3%83%AB%E3%83%BC%E3%83%AB%28%E8%A3%8F%E8%AD%9C%E9%9D%A2%29
Scream out！ ‐達人Edit.‐(裏譜面),999,139.55,7.152,165.0,165.0,https://wikiwiki.jp/taiko-fumen/%E5%8F%8E%E9%8C%B2%E6%9B%B2/%E3%81%8A%E3%81%AB/Scream%20out%21%20-%E9%81%94%E4%BA%BAEdit.-%28%E8%A3%8F%E8%AD%9C%E9%9D%A2%29
ヒカリアレ,639,89.33,7.142,178.0,178.0,https://wikiwiki.jp/taiko-fumen/%E5%8F%8E%E9%8C%B2%E6%9B%B2/%E3%81%8A%E3%81%AB/%E3%83%92%E3%82%AB%E3%83%AA%E3%82%A2%E3%83%AC
練習曲Op.10-4,852,119.15,7.142,163.15,163.15,https://wikiwiki.jp/taiko-fumen/%E5%8F%8E%E9%8C%B2%E6%9B%B2/%E3%81%8A%E3%81%AB/%E7%B7%B4%E7%BF%92%E6%9B%B2Op.10-4
脳漿炸裂ガール(裏譜面),710,100.35,7.065,155.0,155.0,https://wikiwiki.jp/taiko-fumen/%E5%8F%8E%E9%8C%B2%E6%9B%B2/%E3%81%8A%E3%81%AB/%E8%84%B3%E6%BC%BF%E7%82%B8%E8%A3%82%E3%82%AC%E3%83%BC%E3%83%AB%28%E8%A3%8F%E8%AD%9C%E9%9D%A2%29
CYBERgenicALICE,645,92.11,6.992,185.0,185.0,https://wikiwiki.jp/taiko-fumen/%E5%8F%8E%E9%8C%B2%E6%9B%B2/%E3%81%8A%E3%81%AB/CYBERgenicALICE
魔理沙は大変なものを盗んでいきました,810,115.76,6.988,170.0,170.0,https://wikiwiki.jp/taiko-fumen/%E5%8F%8E%E9%8C%B2%E6%9B%B2/%E3%81%8A%E3%81%AB/%E9%AD%94%E7%90%86%E6%B2%99%E3%81%AF%E5%A4%A7%E5%A4%89%E3%81%AA%E3%82%82%E3%81%AE%E3%82%92%E7%9B%97%E3%82%93%E3%81%A7%E3%81%84%E3%81%8D%E3%81%BE%E3%81%97%E3%81%9F
熊蜂の飛行,630,90.27,6.968,148.89,148.89,https://wikiwiki.jp/taiko-fumen/%E5%8F%8E%E9%8C%B2%E6%9B%B2/%E3%81%8A%E3%81%AB/%E7%86%8A%E8%9C%82%E3%81%AE%E9%A3%9B%E8%A1%8C
Scars of FAUNA,780,112.0,6.955,165.0,165.0,https://wikiwiki.jp/taiko-fumen/%E5%8F%8E%E9%8C%B2%E6%9B%B2/%E3%81%8A%E3%81%AB/Scars%20of%20FAUNA
おにぎりはどこかしら♪,854,122.73,6.95,176.0,176.0,https://wikiwiki.jp/taiko-fumen/%E5%8F%8E%E9%8C%B2%E6%9B%B2/%E3%81%8A%E3%81%AB/%E3%81%8A%E3%81%AB%E3%81%8E%E3%82%8A%E3%81%AF%E3%81%A9%E3%81%93%E3%81%8B%E3%81%97%E3%82%89%E2%99%AA
チェインクロニクル 最終決戦メドレー(裏譜面),820,117.84,6.95,163.06,163.06,https://wikiwiki.jp/taiko-fumen/%E5%8F%8E%E9%8C%B2%E6%9B%B2/%E3%81%8A%E3%81%AB/%E3%83%81%E3%82%A7%E3%82%A4%E3%83%B3%E3%82%AF%E3%83%AD%E3%83%8B%E3%82%AF%E3%83%AB%20%E6%9C%80%E7%B5%82%E6%B1%BA%E6%88%A6%E3%83%A1%E3%83%89%E3%83%AC%E3%83%BC%28%E8%A3%8F%E8%AD%9C%E9%9D%A2%29
鳳凰天舞無限崩れ,689,99.0,6.949,150.0,150.0,https://wikiwiki.jp/taiko-fumen/%E5%8F%8E%E9%8C%B2%E6%9B%B2/%E3%81%8A%E3%81%AB/%E9%B3%B3%E5%87%B0%E5%A4%A9%E8%88%9E%E7%84%A1%E9%99%90%E5%B4%A9%E3%82%8C
激運！七福ハッピークルー,777,111.67,6.949,180.0,180.0,https://wikiwiki.jp/taiko-fumen/%E5%8F%8E%E9%8C%B2%E6%9B%B2/%E3%81%8A%E3%81%AB/%E6%BF%80%E9%81%8B%EF%BC%81%E4%B8%83%E7%A6%8F%E3%83%8F%E3%83%83%E3%83%94%E3%83%BC%E3%82%AF%E3%83%AB%E3%83%BC
大空と太鼓の踊り,864,124.44,6.935,160.68,160.68,https://wikiwiki.jp/taiko-fumen/%E5%8F%8E%E9%8C%B2%E6%9B%B2/%E3%81%8A%E3%81%AB/%E5%A4%A7%E7%A9%BA%E3%81%A8%E5%A4%AA%E9%BC%93%E3%81%AE%E8%B8%8A%E3%82%8A
一世風靡(達人譜面),867,125.27,6.913,194.94,194.94,https://wikiwiki.jp/taiko-fumen/%E5%8F%8E%E9%8C%B2%E6%9B%B2/%E3%81%8A%E3%81%AB/%E4%B8%80%E4%B8%96%E9%A2%A8%E9%9D%A1
シャイニング☆アブラカタブラ,666,96.24,6.91,149.0,149.0,https://wikiwiki.jp/taiko-fumen/%E5%8F%8E%E9%8C%B2%E6%9B%B2/%E3%81%8A%E3%81%AB/%E3%82%B7%E3%83%A3%E3%82%A4%E3%83%8B%E3%83%B3%E3%82%B0%E2%98%86%E3%82%A2%E3%83%96%E3%83%A9%E3%82%AB%E3%82%BF%E3%83%96%E3%83%A9
春竜 ～Haryu～(裏譜面),833,120.83,6.886,218.0,218.0,https://wikiwiki.jp/taiko-fumen/%E5%8F%8E%E9%8C%B2%E6%9B%B2/%E3%81%8A%E3%81%AB/%E6%98%A5%E7%AB%9C%20%EF%BD%9EHaryu%EF%BD%9E%28%E8%A3%8F%E8%AD%9C%E9%9D%A2%29
Hyper Bass (feat. Yunomi),877,127.5,6.871,180.0,180.0,https://wikiwiki.jp/taiko-fumen/%E5%8F%8E%E9%8C%B2%E6%9B%B2/%E3%81%8A%E3%81%AB/Hyper%20Bass%20%28feat.%20Yunomi%29
行かないでイカロス,666,96.88,6.864,169.79,169.79,https://wikiwiki.jp/taiko-fumen/%E5%8F%8E%E9%8C%B2%E6%9B%B2/%E3%81%8A%E3%81%AB/%E8%A1%8C%E3%81%8B%E3%81%AA%E3%81%84%E3%81%A7%E3%82%A4%E3%82%AB%E3%83%AD%E3%82%B9
フォニイ(裏譜面),921,134.12,6.86,170.0,170.0,https://wikiwiki.jp/taiko-fumen/%E5%8F%8E%E9%8C%B2%E6%9B%B2/%E3%81%8A%E3%81%AB/%E3%83%95%E3%82%A9%E3%83%8B%E3%82%A4%28%E8%A3%8F%E8%AD%9C%E9%9D%A2%29
Princess of Donder,765,111.49,6.853,202.45,202.45,https://wikiwiki.jp/taiko-fumen/%E5%8F%8E%E9%8C%B2%E6%9B%B2/%E3%81%8A%E3%81%AB/Princess%20of%20Donder
ALiVE,830,121.06,6.848,170.0,170.0,https://wikiwiki.jp/taiko-fumen/%E5%8F%8E%E9%8C%B2%E6%9B%B2/%E3%81%8A%E3%81%AB/ALiVE
神様の言うとおりに(裏譜面),833,121.64,6.84,165.0,165.0,https://wikiwiki.jp/taiko-fumen/%E5%8F%8E%E9%8C%B2%E6%9B%B2/%E3%81%8A%E3%81%AB/%E7%A5%9E%E6%A7%98%E3%81%AE%E8%A8%80%E3%81%86%E3%81%A8%E3%81%8A%E3%82%8A%E3%81%AB%28%E8%A3%8F%E8%AD%9C%E9%9D%A2%29
クロス・ブルー,962,140.5,6.84,180.0,180.0,https://wikiwiki.jp/taiko-fumen/%E5%8F%8E%E9%8C%B2%E6%9B%B2/%E3%81%8A%E3%81%AB/%E3%82%AF%E3%83%AD%E3%82%B9%E3%83%BB%E3%83%96%E3%83%AB%E3%83%BC
ガンスリンガーシンデレラ,861,125.93,6.829,167.0,167.0,https://wikiwiki.jp/taiko-fumen/%E5%8F%8E%E9%8C%B2%E6%9B%B2/%E3%81%8A%E3%81%AB/%E3%82%AC%E3%83%B3%E3%82%B9%E3%83%AA%E3%83%B3%E3%82%AC%E3%83%BC%E3%82%B7%E3%83%B3%E3%83%87%E3%83%AC%E3%83%A9
さんぽ(裏譜面),816,119.5,6.82,120.0,120.0,https://wikiwiki.jp/taiko-fumen/%E5%8F%8E%E9%8C%B2%E6%9B%B2/%E3%81%8A%E3%81%AB/%E3%81%95%E3%82%93%E3%81%BD%28%E8%A3%8F%E8%AD%9C%E9%9D%A2%29
天妖ノ舞,687,100.69,6.813,174.0,174.0,https://wikiwiki.jp/taiko-fumen/%E5%8F%8E%E9%8C%B2%E6%9B%B2/%E3%81%8A%E3%81%AB/%E5%A4%A9%E5%A6%96%E3%83%8E%E8%88%9E
はやさいたま2000,570,83.52,6.813,250.0,250.0,https://wikiwiki.jp/taiko-fumen/%E5%8F%8E%E9%8C%B2%E6%9B%B2/%E3%81%8A%E3%81%AB/%E3%81%AF%E3%82%84%E3%81%95%E3%81%84%E3%81%9F%E3%81%BE2000
自分REST@RT(裏譜面),765,112.29,6.804,170.99,170.99,https://wikiwiki.jp/taiko-fumen/%E5%8F%8E%E9%8C%B2%E6%9B%B2/%E3%81%8A%E3%81%AB/%E8%87%AA%E5%88%86REST%40RT%28%E8%A3%8F%E8%AD%9C%E9%9D%A2%29
ギガンティックO.T.N,889,130.58,6.8,190.0,190.0,https://wikiwiki.jp/taiko-fumen/%E5%8F%8E%E9%8C%B2%E6%9B%B2/%E3%81%8A%E3%81%AB/%E3%82%AE%E3%82%AC%E3%83%B3%E3%83%86%E3%82%A3%E3%83%83%E3%82%AFO.%20T.%20N
しょうゆ de Show you!,729,107.08,6.798,144.0,144.0,https://wikiwiki.jp/taiko-fumen/%E5%8F%8E%E9%8C%B2%E6%9B%B2/%E3%81%8A%E3%81%AB/%E3%81%97%E3%82%87%E3%81%86%E3%82%86%20de%20Show%20you%21
G意識過剰,790,116.4,6.778,200.0,200.0,https://wikiwiki.jp/taiko-fumen/%E5%8F%8E%E9%8C%B2%E6%9B%B2/%E3%81%8A%E3%81%AB/G%E6%84%8F%E8%AD%98%E9%81%8E%E5%89%B0
RAINBOW★SKY,768,113.19,6.776,185.0,185.0,https://wikiwiki.jp/taiko-fumen/%E5%8F%8E%E9%8C%B2%E6%9B%B2/%E3%81%8A%E3%81%AB/RAINBOW%E2%98%85SKY
＋♂(プラス男子)(裏譜面),900,133.0,6.759,180.0,180.0,https://wikiwiki.jp/taiko-fumen/%E5%8F%8E%E9%8C%B2%E6%9B%B2/%E3%81%8A%E3%81%AB/%EF%BC%8B%E2%99%82%28%E3%83%97%E3%83%A9%E3%82%B9%E7%94%B7%E5%AD%90%29%28%E8%A3%8F%E8%AD%9C%E9%9D%A2%29
Heat Haze Shadow 2,765,113.28,6.745,174.0,174.0,https://wikiwiki.jp/taiko-fumen/%E5%8F%8E%E9%8C%B2%E6%9B%B2/%E3%81%8A%E3%81%AB/Heat%20Haze%20Shadow%202
セイクリッド ルイン,876,130.16,6.722,186.0,186.0,https://wikiwiki.jp/taiko-fumen/%E5%8F%8E%E9%8C%B2%E6%9B%B2/%E3%81%8A%E3%81%AB/%E3%82%BB%E3%82%A4%E3%82%AF%E3%83%AA%E3%83%83%E3%83%89%20%E3%83%AB%E3%82%A4%E3%83%B3
パラレルロリポップ,707,105.19,6.712,160.0,160.0,https://wikiwiki.jp/taiko-fumen/%E5%8F%8E%E9%8C%B2%E6%9B%B2/%E3%81%8A%E3%81%AB/%E3%83%91%E3%83%A9%E3%83%AC%E3%83%AB%E3%83%AD%E3%83%AA%E3%83%9D%E3%83%83%E3%83%97
恋文2000,777,115.8,6.701,200.0,200.0,https://wikiwiki.jp/taiko-fumen/%E5%8F%8E%E9%8C%B2%E6%9B%B2/%E3%81%8A%E3%81%AB/%E6%81%8B%E6%96%872000
六兆年と一夜物語,846,126.9,6.659,184.16,184.16,https://wikiwiki.jp/taiko-fumen/%E5%8F%8E%E9%8C%B2%E6%9B%B2/%E3%81%8A%E3%81%AB/%E5%85%AD%E5%85%86%E5%B9%B4%E3%81%A8%E4%B8%80%E5%A4%9C%E7%89%A9%E8%AA%9E
GO GET'EM！(裏譜面),648,97.4,6.643,146.0,146.0,https://wikiwiki.jp/taiko-fumen/%E5%8F%8E%E9%8C%B2%E6%9B%B2/%E3%81%8A%E3%81%AB/GO%20GET%27EM%21%28%E8%A3%8F%E8%AD%9C%E9%9D%A2%29
愛なんだぜ,624,93.87,6.637,192.72,192.72,https://wikiwiki.jp/taiko-fumen/%E5%8F%8E%E9%8C%B2%E6%9B%B2/%E3%81%8A%E3%81%AB/%E6%84%9B%E3%81%AA%E3%82%93%E3%81%A0%E3%81%9C
初音ミクの消失 ‐劇場版‐,765,115.23,6.63,203.95,203.95,https://wikiwiki.jp/taiko-fumen/%E5%8F%8E%E9%8C%B2%E6%9B%B2/%E3%81%8A%E3%81%AB/%E5%88%9D%E9%9F%B3%E3%83%9F%E3%82%AF%E3%81%AE%E6%B6%88%E5%A4%B1%E2%80%90%E5%8A%87%E5%A0%B4%E7%89%88%E2%80%90
ナマハゲノウタ,780,117.78,6.614,176.0,176.0,https://wikiwiki.jp/taiko-fumen/%E5%8F%8E%E9%8C%B2%E6%9B%B2/%E3%81%8A%E3%81%AB/%E3%83%8A%E3%83%9E%E3%83%8F%E3%82%B2%E3%83%8E%E3%82%A6%E3%82%BF
希望へのメロディー(裏譜面),931,140.74,6.608,162.0,162.0,https://wikiwiki.jp/taiko-fumen/%E5%8F%8E%E9%8C%B2%E6%9B%B2/%E3%81%8A%E3%81%AB/%E5%B8%8C%E6%9C%9B%E3%81%B8%E3%81%AE%E3%83%A1%E3%83%AD%E3%83%87%E3%82%A3%E3%83%BC%28%E8%A3%8F%E8%AD%9C%E9%9D%A2%29
TOKIMEKI♡ですとろいやー！！,782,118.2,6.607,200.0,200.0,https://wikiwiki.jp/taiko-fumen/%E5%8F%8E%E9%8C%B2%E6%9B%B2/%E3%81%8A%E3%81%AB/TOKIMEKI%E3%83%BB%E3%81%A7%E3%81%99%E3%81%A8%E3%82%8D%E3%81%84%E3%82%84%E3%83%BC%EF%BC%81%EF%BC%81
少女の神の粒子,999,151.48,6.588,182.0,182.0,https://wikiwiki.jp/taiko-fumen/%E5%8F%8E%E9%8C%B2%E6%9B%B2/%E3%81%8A%E3%81%AB/%E5%B0%91%E5%A5%B3%E3%81%AE%E7%A5%9E%E3%81%AE%E7%B2%92%E5%AD%90
猫サンキュー,639,96.92,6.583,195.0,195.0,https://wikiwiki.jp/taiko-fumen/%E5%8F%8E%E9%8C%B2%E6%9B%B2/%E3%81%8A%E3%81%AB/%E7%8C%AB%E3%82%B5%E3%83%B3%E3%82%AD%E3%83%A5%E3%83%BC
マオウのショウタイム,888,134.91,6.575,183.12,183.12,https://wikiwiki.jp/taiko-fumen/%E5%8F%8E%E9%8C%B2%E6%9B%B2/%E3%81%8A%E3%81%AB/%E3%83%9E%E3%82%AA%E3%82%A6%E3%81%AE%E3%82%B7%E3%83%A7%E3%82%A6%E3%82%BF%E3%82%A4%E3%83%A0
ケロ⑨destiny,769,116.86,6.572,172.0,172.0,https://wikiwiki.jp/taiko-fumen/%E5%8F%8E%E9%8C%B2%E6%9B%B2/%E3%81%8A%E3%81%AB/%E3%82%B1%E3%83%AD9destiny
マリオネットピュア,619,94.06,6.571,131.09,131.09,https://wikiwiki.jp/taiko-fumen/%E5%8F%8E%E9%8C%B2%E6%9B%B2/%E3%81%8A%E3%81%AB/%E3%83%9E%E3%83%AA%E3%82%AA%E3%83%8D%E3%83%83%E3%83%88%E3%83%94%E3%83%A5%E3%82%A2
ラッスンゴレライ(裏譜面),806,122.69,6.561,167.0,167.0,https://wikiwiki.jp/taiko-fumen/%E5%8F%8E%E9%8C%B2%E6%9B%B2/%E3%81%8A%E3%81%AB/%E3%83%A9%E3%83%83%E3%82%B9%E3%83%B3%E3%82%B4%E3%83%AC%E3%83%A9%E3%82%A4%28%E8%A3%8F%E8%AD%9C%E9%9D%A2%29
Ridge Racer(裏譜面),944,144.35,6.533,139.66,139.66,https://wikiwiki.jp/taiko-fumen/%E5%8F%8E%E9%8C%B2%E6%9B%B2/%E3%81%8A%E3%81%AB/Ridge%20Racer%28%E8%A3%8F%E8%AD%9C%E9%9D%A2%29
カンタービレ×パッシオーネ(裏譜面),892,136.5,6.527,160.0,160.0,https://wikiwiki.jp/taiko-fumen/%E5%8F%8E%E9%8C%B2%E6%9B%B2/%E3%81%8A%E3%81%AB/%E3%82%AB%E3%83%B3%E3%82%BF%E3%83%BC%E3%83%93%E3%83%AC%C3%97%E3%83%91%E3%83%83%E3%82%B7%E3%82%AA%E3%83%BC%E3%83%8D%28%E8%A3%8F%E8%AD%9C%E9%9D%A2%29
Red Rose Evangel,765,117.3,6.513,178.0,178.0,https://wikiwiki.jp/taiko-fumen/%E5%8F%8E%E9%8C%B2%E6%9B%B2/%E3%81%8A%E3%81%AB/Red%20Rose%20Evangel
華振舞,932,143.33,6.495,162.0,162.0,https://wikiwiki.jp/taiko-fumen/%E5%8F%8E%E9%8C%B2%E6%9B%B2/%E3%81%8A%E3%81%AB/%E8%8F%AF%E6%8C%AF%E8%88%9E
IN THE ZONE,765,117.84,6.483,172.09,172.09,https://wikiwiki.jp/taiko-fumen/%E5%8F%8E%E9%8C%B2%E6%9B%B2/%E3%81%8A%E3%81%AB/IN%20THE%20ZONE
ウキウキオトッペ,545,84.0,6.476,170.0,170.0,https://wikiwiki.jp/taiko-fumen/%E5%8F%8E%E9%8C%B2%E6%9B%B2/%E3%81%8A%E3%81%AB/%E3%82%A6%E3%82%AD%E3%82%A6%E3%82%AD%E3%82%AA%E3%83%88%E3%83%83%E3%83%9A
食らいむ！まうんとぱふぇ,765,118.23,6.462,186.0,186.0,https://wikiwiki.jp/taiko-fumen/%E5%8F%8E%E9%8C%B2%E6%9B%B2/%E3%81%8A%E3%81%AB/%E9%A3%9F%E3%82%89%E3%81%84%E3%82%80%EF%BC%81%E3%81%BE%E3%81%86%E3%82%93%E3%81%A8%E3%81%B1%E3%81%B5%E3%81%87
電子ドラムの達人,882,136.36,6.46,176.0,176.0,https://wikiwiki.jp/taiko-fumen/%E5%8F%8E%E9%8C%B2%E6%9B%B2/%E3%81%8A%E3%81%AB/%E9%9B%BB%E5%AD%90%E3%83%89%E3%83%A9%E3%83%A0%E3%81%AE%E9%81%94%E4%BA%BA
シンデレラ(裏譜面),978,151.52,6.448,158.0,158.0,https://wikiwiki.jp/taiko-fumen/%E5%8F%8E%E9%8C%B2%E6%9B%B2/%E3%81%8A%E3%81%AB/%E3%82%B7%E3%83%B3%E3%83%87%E3%83%AC%E3%83%A9%28%E8%A3%8F%E8%AD%9C%E9%9D%A2%29
