雨とペトラ,464,100.31,4.616,195.0,195.0,https://wikiwiki.jp/taiko-fumen/%E5%8F%8E%E9%8C%B2%E6%9B%B2/%E3%81%8A%E3%81%AB/%E9%9B%A8%E3%81%A8%E3%83%9A%E3%83%88%E3%83%A9
liveDevil,336,73.17,4.578,164.0,164.0,https://wikiwiki.jp/taiko-fumen/%E5%8F%8E%E9%8C%B2%E6%9B%B2/%E3%81%8A%E3%81%AB/liveDevil
READY!!,392,85.86,4.554,174.0,174.0,https://wikiwiki.jp/taiko-fumen/%E5%8F%8E%E9%8C%B2%E6%9B%B2/%E3%81%8A%E3%81%AB/READY%21%21
天国と地獄 序曲(普通譜面),490,108.02,4.527,159.97,159.97,https://wikiwiki.jp/taiko-fumen/%E5%8F%8E%E9%8C%B2%E6%9B%B2/%E3%81%8A%E3%81%AB/%E5%A4%A9%E5%9B%BD%E3%81%A8%E5%9C%B0%E7%8D%84%20%E5%BA%8F%E6%9B%B2
ヘビーローテーション,507,112.92,4.481,178.0,178.0,https://wikiwiki.jp/taiko-fumen/%E5%8F%8E%E9%8C%B2%E6%9B%B2/%E3%81%8A%E3%81%AB/%E3%83%98%E3%83%93%E3%83%BC%E3%83%AD%E3%83%BC%E3%83%86%E3%83%BC%E3%82%B7%E3%83%A7%E3%83%B3
インベーダーインベーダー,482,108.56,4.431,160.0,160.0,https://wikiwiki.jp/taiko-fumen/%E5%8F%8E%E9%8C%B2%E6%9B%B2/%E3%81%8A%E3%81%AB/%E3%82%A4%E3%83%B3%E3%83%99%E3%83%BC%E3%83%80%E3%83%BC%E3%82%A4%E3%83%B3%E3%83%99%E3%83%BC%E3%83%80%E3%83%BC
マーブルハート,487,109.7,4.43,166.0,166.0,https://wikiwiki.jp/taiko-fumen/%E5%8F%8E%E9%8C%B2%E6%9B%B2/%E3%81%8A%E3%81%AB/%E3%83%9E%E3%83%BC%E3%83%96%E3%83%AB%E3%83%8F%E3%83%BC%E3%83%88
魔法をかけて！(裏譜面),527,119.8,4.391,150.0,150.0,https://wikiwiki.jp/taiko-fumen/%E5%8F%8E%E9%8C%B2%E6%9B%B2/%E3%81%8A%E3%81%AB/%E9%AD%94%E6%B3%95%E3%82%92%E3%81%8B%E3%81%91%E3%81%A6%EF%BC%81%28%E8%A3%8F%E8%AD%9C%E9%9D%A2%29
Everyday、カチューシャ,630,144.73,4.346,172.04,172.04,https://wikiwiki.jp/taiko-fumen/%E5%8F%8E%E9%8C%B2%E6%9B%B2/%E3%81%8A%E3%81%AB/Everyday%E3%80%81%E3%82%AB%E3%83%81%E3%83%A5%E3%83%BC%E3%82%B7%E3%83%A3
ロボットロケンロー☆,500,116.93,4.267,176.0,176.0,https://wikiwiki.jp/taiko-fumen/%E5%8F%8E%E9%8C%B2%E6%9B%B2/%E3%81%8A%E3%81%AB/%E3%83%AD%E3%83%9C%E3%83%83%E3%83%88%E3%83%AD%E3%82%B1%E3%83%B3%E3%83%AD%E3%83%BC%E2%98%86
Marine Mirage,522,122.65,4.248,170.0,170.0,https://wikiwiki.jp/taiko-fumen/%E5%8F%8E%E9%8C%B2%E6%9B%B2/%E3%81%8A%E3%81%AB/Marine%20Mirage
くまもとサプライズ！,371,87.6,4.224,150.0,150.0,https://wikiwiki.jp/taiko-fumen/%E5%8F%8E%E9%8C%B2%E6%9B%B2/%E3%81%8A%E3%81%AB/%E3%81%8F%E3%81%BE%E3%82%82%E3%81%A8%E3%82%B5%E3%83%97%E3%83%A9%E3%82%A4%E3%82%BA%EF%BC%81
ラブソングはとまらないよ,431,102.11,4.211,114.0,114.0,https://wikiwiki.jp/taiko-fumen/%E5%8F%8E%E9%8C%B2%E6%9B%B2/%E3%81%8A%E3%81%AB/%E3%83%A9%E3%83%96%E3%82%BD%E3%83%B3%E3%82%B0%E3%81%AF%E3%81%A8%E3%81%BE%E3%82%89%E3%81%AA%E3%81%84%E3%82%88
夏祭り,488,115.72,4.209,141.04,141.04,https://wikiwiki.jp/taiko-fumen/%E5%8F%8E%E9%8C%B2%E6%9B%B2/%E3%81%8A%E3%81%AB/%E5%A4%8F%E7%A5%AD%E3%82%8A
エビカニクス,353,83.81,4.2,141.75,141.75,https://wikiwiki.jp/taiko-fumen/%E5%8F%8E%E9%8C%B2%E6%9B%B2/%E3%81%8A%E3%81%AB/%E3%82%A8%E3%83%93%E3%82%AB%E3%83%8B%E3%82%AF%E3%82%B9
友情ぽっぷ,594,141.9,4.179,174.0,174.0,https://wikiwiki.jp/taiko-fumen/%E5%8F%8E%E9%8C%B2%E6%9B%B2/%E3%81%8A%E3%81%AB/%E5%8F%8B%E6%83%85%E3%81%BD%E3%81%A3%E3%81%B7
ドラゴンボールヒーローズ 邪悪龍ミッションシリーズ テーマソング,365,87.64,4.153,168.42,168.42,https://wikiwiki.jp/taiko-fumen/%E5%8F%8E%E9%8C%B2%E6%9B%B2/%E3%81%8A%E3%81%AB/%E3%83%89%E3%83%A9%E3%82%B4%E3%83%B3%E3%83%9C%E3%83%BC%E3%83%AB%E3%83%92%E3%83%BC%E3%83%AD%E3%83%BC%E3%82%BA%20%E9%82%AA%E6%82%AA%E9%BE%8D%E3%83%9F%E3%83%83%E3%82%B7%E3%83%A7%E3%83%B3%E3%82%B7%E3%83%AA%E3%83%BC%E3%82%BA%20%E3%83%86%E3%83%BC%E3%83%9E%E3%82%BD%E3%83%B3%E3%82%B0
ストロベリー☆プラネット！,464,111.52,4.152,191.0,191.0,https://wikiwiki.jp/taiko-fumen/%E5%8F%8E%E9%8C%B2%E6%9B%B2/%E3%81%8A%E3%81%AB/%E3%82%B9%E3%83%88%E3%83%AD%E3%83%99%E3%83%AA%E3%83%BC%E2%98%86%E3%83%97%E3%83%A9%E3%83%8D%E3%83%83%E3%83%88%EF%BC%81
名探偵コナン メイン・テーマ,386,92.89,4.145,135.0,135.0,https://wikiwiki.jp/taiko-fumen/%E5%8F%8E%E9%8C%B2%E6%9B%B2/%E3%81%8A%E3%81%AB/%E5%90%8D%E6%8E%A2%E5%81%B5%E3%82%B3%E3%83%8A%E3%83%B3%20%E3%83%A1%E3%82%A4%E3%83%B3%E3%83%BB%E3%83%86%E3%83%BC%E3%83%9E
虹(Fischer's),558,134.5,4.141,180.0,180.0,https://wikiwiki.jp/taiko-fumen/%E5%8F%8E%E9%8C%B2%E6%9B%B2/%E3%81%8A%E3%81%AB/%E8%99%B9%28Fischer%27s%29
ALMIGHTY～仮面の約束,320,77.14,4.135,154.0,154.0,https://wikiwiki.jp/taiko-fumen/%E5%8F%8E%E9%8C%B2%E6%9B%B2/%E3%81%8A%E3%81%AB/ALMIGHTY%EF%BD%9E%E4%BB%AE%E9%9D%A2%E3%81%AE%E7%B4%84%E6%9D%9F%20feat.%E5%B7%9D%E4%B8%8A%E6%B4%8B%E5%B9%B3
ONLY MY NOTE,487,118.52,4.101,182.0,182.0,https://wikiwiki.jp/taiko-fumen/%E5%8F%8E%E9%8C%B2%E6%9B%B2/%E3%81%8A%E3%81%AB/ONLY%20MY%20NOTE
ギンギラ銀河,363,88.28,4.101,157.0,157.0,https://wikiwiki.jp/taiko-fumen/%E5%8F%8E%E9%8C%B2%E6%9B%B2/%E3%81%8A%E3%81%AB/%E3%82%AE%E3%83%B3%E3%82%AE%E3%83%A9%E9%8A%80%E6%B2%B3
奇想天外ふしぎをどうぞ,231,56.45,4.074,220.0,220.0,https://wikiwiki.jp/taiko-fumen/%E5%8F%8E%E9%8C%B2%E6%9B%B2/%E3%81%8A%E3%81%AB/%E5%A5%87%E6%83%B3%E5%A4%A9%E5%A4%96%E3%81%B5%E3%81%97%E3%81%8E%E3%82%92%E3%81%A9%E3%81%86%E3%81%9E
時を待とう,381,94.0,4.043,180.0,180.0,https://wikiwiki.jp/taiko-fumen/%E5%8F%8E%E9%8C%B2%E6%9B%B2/%E3%81%8A%E3%81%AB/%E6%99%82%E3%82%92%E5%BE%85%E3%81%A8%E3%81%86
ドラゴンボールヒーローズ ギャラクシーミッションシリーズ テーマソング,341,84.13,4.041,164.74,164.74,https://wikiwiki.jp/taiko-fumen/%E5%8F%8E%E9%8C%B2%E6%9B%B2/%E3%81%8A%E3%81%AB/%E3%83%89%E3%83%A9%E3%82%B4%E3%83%B3%E3%83%9C%E3%83%BC%E3%83%AB%E3%83%92%E3%83%BC%E3%83%AD%E3%83%BC%E3%82%BA%20%E3%82%AE%E3%83%A3%E3%83%A9%E3%82%AF%E3%82%B7%E3%83%BC%E3%83%9F%E3%83%83%E3%82%B7%E3%83%A7%E3%83%B3%E3%82%B7%E3%83%AA%E3%83%BC%E3%82%BA%20%E3%83%86%E3%83%BC%E3%83%9E%E3%82%BD%E3%83%B3%E3%82%B0
残響,345,85.71,4.013,184.98,184.98,https://wikiwiki.jp/taiko-fumen/%E5%8F%8E%E9%8C%B2%E6%9B%B2/%E3%81%8A%E3%81%AB/%E6%AE%8B%E9%9F%BF
Star!!,346,86.12,4.006,178.0,178.0,https://wikiwiki.jp/taiko-fumen/%E5%8F%8E%E9%8C%B2%E6%9B%B2/%E3%81%8A%E3%81%AB/Star%21%21
スーパードラゴンボールヒーローズ　テーマソング,343,85.58,3.996,165.1,165.1,https://wikiwiki.jp/taiko-fumen/%E5%8F%8E%E9%8C%B2%E6%9B%B2/%E3%81%8A%E3%81%AB/%E3%82%B9%E3%83%BC%E3%83%91%E3%83%BC%E3%83%89%E3%83%A9%E3%82%B4%E3%83%B3%E3%83%9C%E3%83%BC%E3%83%AB%E3%83%92%E3%83%BC%E3%83%AD%E3%83%BC%E3%82%BA%20%E3%83%86%E3%83%BC%E3%83%9E%E3%82%BD%E3%83%B3%E3%82%B0
Shine!!,346,87.07,3.962,174.0,174.0,https://wikiwiki.jp/taiko-fumen/%E5%8F%8E%E9%8C%B2%E6%9B%B2/%E3%81%8A%E3%81%AB/Shine%21%21
嘘,419,105.92,3.946,178.72,178.72,https://wikiwiki.jp/taiko-fumen/%E5%8F%8E%E9%8C%B2%E6%9B%B2/%E3%81%8A%E3%81%AB/%E5%98%98
ひろがるスカイ！プリキュア ～Hero Girls～,319,81.2,3.916,184.0,184.0,https://wikiwiki.jp/taiko-fumen/%E5%8F%8E%E9%8C%B2%E6%9B%B2/%E3%81%8A%E3%81%AB/%E3%81%B2%E3%82%8D%E3%81%8C%E3%82%8B%E3%82%B9%E3%82%AB%E3%82%A4%EF%BC%81%E3%83%97%E3%83%AA%E3%82%AD%E3%83%A5%E3%82%A2%20%EF%BD%9EHero%20Girls%EF%BD%9E
PON PON PON,407,104.52,3.884,128.01,128.01,https://wikiwiki.jp/taiko-fumen/%E5%8F%8E%E9%8C%B2%E6%9B%B2/%E3%81%8A%E3%81%AB/PON%20PON%20PON
S(mile)ING!,515,132.47,3.88,178.0,178.0,https://wikiwiki.jp/taiko-fumen/%E5%8F%8E%E9%8C%B2%E6%9B%B2/%E3%81%8A%E3%81%AB/S%28mile%29ING%21
TOKIMEKIエスカレート,437,112.5,3.876,140.0,140.0,https://wikiwiki.jp/taiko-fumen/%E5%8F%8E%E9%8C%B2%E6%9B%B2/%E3%81%8A%E3%81%AB/TOKIMEKI%E3%82%A8%E3%82%B9%E3%82%AB%E3%83%AC%E3%83%BC%E3%83%88
香水,335,86.31,3.87,122.0,122.0,https://wikiwiki.jp/taiko-fumen/%E5%8F%8E%E9%8C%B2%E6%9B%B2/%E3%81%8A%E3%81%AB/%E9%A6%99%E6%B0%B4
俺こそオンリーワン,263,67.84,3.862,134.0,134.0,https://wikiwiki.jp/taiko-fumen/%E5%8F%8E%E9%8C%B2%E6%9B%B2/%E3%81%8A%E3%81%AB/%E4%BF%BA%E3%81%93%E3%81%9D%E3%82%AA%E3%83%B3%E3%83%AA%E3%83%BC%E3%83%AF%E3%83%B3
恋,332,85.73,3.861,158.0,158.0,https://wikiwiki.jp/taiko-fumen/%E5%8F%8E%E9%8C%B2%E6%9B%B2/%E3%81%8A%E3%81%AB/%E6%81%8B
超時空アドベンチャー,420,109.8,3.816,150.0,150.0,https://wikiwiki.jp/taiko-fumen/%E5%8F%8E%E9%8C%B2%E6%9B%B2/%E3%81%8A%E3%81%AB/%E8%B6%85%E6%99%82%E7%A9%BA%E3%82%A2%E3%83%89%E3%83%99%E3%83%B3%E3%83%81%E3%83%A3%E3%83%BC
キミと響くハーモニー,466,122.01,3.811,163.02,163.02,https://wikiwiki.jp/taiko-fumen/%E5%8F%8E%E9%8C%B2%E6%9B%B2/%E3%81%8A%E3%81%AB/%E3%82%AD%E3%83%9F%E3%81%A8%E9%9F%BF%E3%81%8F%E3%83%8F%E3%83%BC%E3%83%A2%E3%83%8B%E3%83%BC
ホロメン音頭,360,94.38,3.804,96.0,96.0,https://wikiwiki.jp/taiko-fumen/%E5%8F%8E%E9%8C%B2%E6%9B%B2/%E3%81%8A%E3%81%AB/%E3%83%9B%E3%83%AD%E3%83%A1%E3%83%B3%E9%9F%B3%E9%A0%AD
スキスキ星人,398,104.92,3.784,185.0,185.0,https://wikiwiki.jp/taiko-fumen/%E5%8F%8E%E9%8C%B2%E6%9B%B2/%E3%81%8A%E3%81%AB/%E3%82%B9%E3%82%AD%E3%82%B9%E3%82%AD%E6%98%9F%E4%BA%BA
全力全開！ゼンカイジャー,249,66.48,3.731,176.0,176.0,https://wikiwiki.jp/taiko-fumen/%E5%8F%8E%E9%8C%B2%E6%9B%B2/%E3%81%8A%E3%81%AB/%E5%85%A8%E5%8A%9B%E5%85%A8%E9%96%8B%EF%BC%81%E3%82%BC%E3%83%B3%E3%82%AB%E3%82%A4%E3%82%B8%E3%83%A3%E3%83%BC
Circle of Seasons,319,85.34,3.726,168.03,168.03,https://wikiwiki.jp/taiko-fumen/%E5%8F%8E%E9%8C%B2%E6%9B%B2/%E3%81%8A%E3%81%AB/Circle%20of%20Seasons
だから僕は音楽を辞めた,275,74.15,3.695,125.01,125.01,https://wikiwiki.jp/taiko-fumen/%E5%8F%8E%E9%8C%B2%E6%9B%B2/%E3%81%8A%E3%81%AB/%E3%81%A0%E3%81%8B%E3%82%89%E5%83%95%E3%81%AF%E9%9F%B3%E6%A5%BD%E3%82%92%E8%BE%9E%E3%82%81%E3%81%9F
おばけのお仕事,427,116.0,3.672,150.0,150.0,https://wikiwiki.jp/taiko-fumen/%E5%8F%8E%E9%8C%B2%E6%9B%B2/%E3%81%8A%E3%81%AB/%E3%81%8A%E3%81%B0%E3%81%91%E3%81%AE%E3%81%8A%E4%BB%95%E4%BA%8B
きゅんっ！ヴァンパイアガール,433,118.34,3.65,145.0,145.0,https://wikiwiki.jp/taiko-fumen/%E5%8F%8E%E9%8C%B2%E6%9B%B2/%E3%81%8A%E3%81%AB/%E3%81%8D%E3%82%85%E3%82%93%E3%81%A3%EF%BC%81%E3%83%B4%E3%82%A1%E3%83%B3%E3%83%91%E3%82%A4%E3%82%A2%E3%82%AC%E3%83%BC%E3%83%AB
Fun!Fun!Fun! ～夢∞～,296,81.45,3.622,165.0,165.0,https://wikiwiki.jp/taiko-fumen/%E5%8F%8E%E9%8C%B2%E6%9B%B2/%E3%81%8A%E3%81%AB/Fun%21Fun%21Fun%21%20%EF%BD%9E%E5%A4%A2%E2%88%9E%EF%BD%9E
おおブレネリ,351,97.06,3.606,122.09,122.09,https://wikiwiki.jp/taiko-fumen/%E5%8F%8E%E9%8C%B2%E6%9B%B2/%E3%81%8A%E3%81%AB/%E3%81%8A%E3%81%8A%E3%83%96%E3%83%AC%E3%83%8D%E3%83%AA
RPG,345,95.56,3.6,135.0,135.0,https://wikiwiki.jp/taiko-fumen/%E5%8F%8E%E9%8C%B2%E6%9B%B2/%E3%81%8A%E3%81%AB/RPG
高嶺の花子さん,359,100.02,3.579,131.08,131.08,https://wikiwiki.jp/taiko-fumen/%E5%8F%8E%E9%8C%B2%E6%9B%B2/%E3%81%8A%E3%81%AB/%E9%AB%98%E5%B6%BA%E3%81%AE%E8%8A%B1%E5%AD%90%E3%81%95%E3%82%93
ミツボシ☆☆★,456,127.37,3.572,175.0,175.0,https://wikiwiki.jp/taiko-fumen/%E5%8F%8E%E9%8C%B2%E6%9B%B2/%E3%81%8A%E3%81%AB/%E3%83%9F%E3%83%84%E3%83%9C%E3%82%B7%E2%98%86%E2%98%86%E2%98%85
Savage Love,272,76.8,3.529,150.0,150.0,https://wikiwiki.jp/taiko-fumen/%E5%8F%8E%E9%8C%B2%E6%9B%B2/%E3%81%8A%E3%81%AB/Savage%20Love
タイムトラベラー,489,139.64,3.495,181.97,181.97,https://wikiwiki.jp/taiko-fumen/%E5%8F%8E%E9%8C%B2%E6%9B%B2/%E3%81%8A%E3%81%AB/%E3%82%BF%E3%82%A4%E3%83%A0%E3%83%88%E3%83%A9%E3%83%99%E3%83%A9%E3%83%BC
虹色・夢色・太鼓色,390,112.52,3.457,135.98,135.98,https://wikiwiki.jp/taiko-fumen/%E5%8F%8E%E9%8C%B2%E6%9B%B2/%E3%81%8A%E3%81%AB/%E8%99%B9%E8%89%B2%E3%83%BB%E5%A4%A2%E8%89%B2%E3%83%BB%E5%A4%AA%E9%BC%93%E8%89%B2
Tulip,410,118.83,3.442,154.0,154.0,https://wikiwiki.jp/taiko-fumen/%E5%8F%8E%E9%8C%B2%E6%9B%B2/%E3%81%8A%E3%81%AB/Tulip
プロミスザスター,332,96.88,3.417,170.0,170.0,https://wikiwiki.jp/taiko-fumen/%E5%8F%8E%E9%8C%B2%E6%9B%B2/%E3%81%8A%E3%81%AB/%E3%83%97%E3%83%AD%E3%83%9F%E3%82%B9%E3%82%B6%E3%82%B9%E3%82%BF%E3%83%BC
紅蓮華,291,84.89,3.416,135.0,135.0,https://wikiwiki.jp/taiko-fumen/%E5%8F%8E%E9%8C%B2%E6%9B%B2/%E3%81%8A%E3%81%AB/%E7%B4%85%E8%93%AE%E8%8F%AF
見たこともない景色,329,96.8,3.389,181.0,181.0,https://wikiwiki.jp/taiko-fumen/%E5%8F%8E%E9%8C%B2%E6%9B%B2/%E3%81%8A%E3%81%AB/%E8%A6%8B%E3%81%9F%E3%81%93%E3%81%A8%E3%82%82%E3%81%AA%E3%81%84%E6%99%AF%E8%89%B2
河内音頭 ～ふしづくし～,400,118.22,3.375,139.07,139.07,https://wikiwiki.jp/taiko-fumen/%E5%8F%8E%E9%8C%B2%E6%9B%B2/%E3%81%8A%E3%81%AB/%E6%B2%B3%E5%86%85%E9%9F%B3%E9%A0%AD%20%EF%BD%9E%E3%81%B5%E3%81%97%E3%81%A5%E3%81%8F%E3%81%97%EF%BD%9E
雑草,400,119.77,3.332,128.0,128.0,https://wikiwiki.jp/taiko-fumen/%E5%8F%8E%E9%8C%B2%E6%9B%B2/%E3%81%8A%E3%81%AB/%E9%9B%91%E8%8D%89
六本の薔薇と采の歌,508,152.3,3.329,198.95,198.95,https://wikiwiki.jp/taiko-fumen/%E5%8F%8E%E9%8C%B2%E6%9B%B2/%E3%81%8A%E3%81%AB/%E5%85%AD%E6%9C%AC%E3%81%AE%E8%96%94%E8%96%87%E3%81%A8%E9%87%87%E3%81%AE%E6%AD%8C
君をのせて,377,113.39,3.316,118.0,118.0,https://wikiwiki.jp/taiko-fumen/%E5%8F%8E%E9%8C%B2%E6%9B%B2/%E3%81%8A%E3%81%AB/%E5%90%9B%E3%82%92%E3%81%AE%E3%81%9B%E3%81%A6
乙女解剖,352,107.24,3.273,134.0,134.0,https://wikiwiki.jp/taiko-fumen/%E5%8F%8E%E9%8C%B2%E6%9B%B2/%E3%81%8A%E3%81%AB/%E4%B9%99%E5%A5%B3%E8%A7%A3%E5%89%96
AWAY,268,84.49,3.16,136.0,136.0,https://wikiwiki.jp/taiko-fumen/%E5%8F%8E%E9%8C%B2%E6%9B%B2/%E3%81%8A%E3%81%AB/AWAY
M@STERPIECE,390,122.19,3.184,127.75,127.75,https://wikiwiki.jp/taiko-fumen/%E5%8F%8E%E9%8C%B2%E6%9B%B2/%E3%81%8A%E3%81%AB/M%40STERPIECE
ウィーアー！(きただにひろし),339,108.57,3.113,168.0,168.0,https://wikiwiki.jp/taiko-fumen/%E5%8F%8E%E9%8C%B2%E6%9B%B2/%E3%81%8A%E3%81%AB/%E3%82%A6%E3%82%A3%E3%83%BC%E3%82%A2%E3%83%BC%EF%BC%81%28%E5%88%9D%E4%BB%A3%29
明け星,233,74.53,3.113,95.0,95.0,https://wikiwiki.jp/taiko-fumen/%E5%8F%8E%E9%8C%B2%E6%9B%B2/%E3%81%8A%E3%81%AB/%E6%98%8E%E3%81%91%E6%98%9F
喫茶レイン,435,140.56,3.088,108.0,108.0,https://wikiwiki.jp/taiko-fumen/%E5%8F%8E%E9%8C%B2%E6%9B%B2/%E3%81%8A%E3%81%AB/%E5%96%AB%E8%8C%B6%E3%83%AC%E3%82%A4%E3%83%B3
ハロー！どんちゃん,349,113.78,3.059,140.01,140.01,https://wikiwiki.jp/taiko-fumen/%E5%8F%8E%E9%8C%B2%E6%9B%B2/%E3%81%8A%E3%81%AB/%E3%83%8F%E3%83%AD%E3%83%BC%EF%BC%81%E3%81%A9%E3%82%93%E3%81%A1%E3%82%83%E3%82%93
第九交響曲,354,117.08,3.015,139.91,139.91,https://wikiwiki.jp/taiko-fumen/%E5%8F%8E%E9%8C%B2%E6%9B%B2/%E3%81%8A%E3%81%AB/%E7%AC%AC%E4%B9%9D%E4%BA%A4%E9%9F%BF%E6%9B%B2
亡き王女のためのパヴァーヌ,383,128.83,2.965,135.99,135.99,https://wikiwiki.jp/taiko-fumen/%E5%8F%8E%E9%8C%B2%E6%9B%B2/%E3%81%8A%E3%81%AB/%E4%BA%A1%E3%81%8D%E7%8E%8B%E5%A5%B3%E3%81%AE%E3%81%9F%E3%82%81%E3%81%AE%E3%83%91%E3%83%B4%E3%82%A1%E3%83%BC%E3%83%8C
GOIN’!!!,346,116.63,2.958,178.0,178.0,https://wikiwiki.jp/taiko-fumen/%E5%8F%8E%E9%8C%B2%E6%9B%B2/%E3%81%8A%E3%81%AB/GOIN%E2%80%99%21%21%21
ハルウタ,273,100.31,2.712,138.17,138.17,https://wikiwiki.jp/taiko-fumen/%E5%8F%8E%E9%8C%B2%E6%9B%B2/%E3%81%8A%E3%81%AB/%E3%83%8F%E3%83%AB%E3%82%A6%E3%82%BF
キミとボクのミライ,292,109.54,2.656,178.01,178.01,https://wikiwiki.jp/taiko-fumen/%E5%8F%8E%E9%8C%B2%E6%9B%B2/%E3%81%8A%E3%81%AB/%E3%82%AD%E3%83%9F%E3%81%A8%E3%83%9C%E3%82%AF%E3%81%AE%E3%83%9F%E3%83%A9%E3%82%A4
HOWEVER,304,125.7,2.41,85.68,85.68,https://wikiwiki.jp/taiko-fumen/%E5%8F%8E%E9%8C%B2%E6%9B%B2/%E3%81%8A%E3%81%AB/HOWEVER
以後別做朋友 The Distance of Love,275,154.93,1.769,130.12,130.12,https://wikiwiki.jp/taiko-fumen/%E5%8F%8E%E9%8C%B2%E6%9B%B2/%E3%81%8A%E3%81%AB/%E4%BB%A5%E5%BE%8C%E5%88%A5%E5%81%9A%E6%9C%8B%E5%8F%8B%20The%20Distance%20of%20Love
